"","Time","Force 1","Force 2","Angle","Velocity","Acceleration","Force1","Force2","Ratio","Torque","Length","Spin","Mass","V_bin"
"27","0.52","12.4294871795","-11.1890137362","-0.523598775598",-0.969627362219,"3.93911115901",12.4294871795,-11.1890137362,-1.11086530703655,1.528752664839,"60cm","off","0g",-1
"28","0.54","12.2799145299","-11.006087642","-0.541052068118",-0.921145994108,"-5.24271983851E-15",12.2799145299,-11.006087642,-1.11573839218207,1.511804550225,"60cm","off","0g",-0.9
"29","0.56","12.4294871795","-11.1280383714","-0.558505360638",-0.969627362219,"-3.93911115901",12.4294871795,-11.1280383714,-1.11695222146653,1.530581925783,"60cm","off","0g",-1
"30","0.58","12.1901709402","-10.8841369126","-0.575958653158",-1.18779351872,"-2.82807980647",12.1901709402,-10.8841369126,-1.11999426671012,1.502001533652,"60cm","off","0g",-1.2
"31","0.6","12.1004273504","-10.8231615479","-0.610865238198",-1.18779351872,"3.09742074042",12.1004273504,-10.8231615479,-1.11801226442451,1.490369256123,"60cm","off","0g",-1.2
"32","0.62","11.9508547009","-10.7316985008","-0.628318530718",-0.969627362219,"5.0838101283",11.9508547009,-10.7316985008,-1.11360328469991,1.470677250111,"60cm","off","0g",-1
"33","0.64","11.9209401709","-10.7012108184","-0.645771823238",-0.896905310053,"2.9290826567",11.9209401709,-10.7012108184,-1.11398049932843,1.467104701083,"60cm","off","0g",-0.9
"34","0.66","12.1602564103","-10.9451122773","-0.663225115758",-0.872664625997,"0.90902565208",12.1602564103,-10.9451122773,-1.11102162337066,1.495685093226,"60cm","off","0g",-0.9
"35","0.68","12.4294871795","-11.2195014185","-0.680678408278",-0.872664625997,"-0.90902565208",12.4294871795,-11.2195014185,-1.10784666054811,1.52783803437,"60cm","off","0g",-0.9
"36","0.7","12.5790598291","-11.3109644656","-0.698131700798",-0.896905310053,"-2.9290826567",12.5790598291,-11.3109644656,-1.11211204556045,1.547530040397,"60cm","off","0g",-0.9
"37","0.72","12.5491452991","-11.2499891009","-0.715584993318",-0.969627362219,"-5.0838101283",12.5491452991,-11.2499891009,-1.1154806628298,1.544872121838,"60cm","off","0g",-1
"38","0.74","12.2799145299","-11.0670630067","-0.733038285838",-1.18779351872,"-3.06375312368",12.2799145299,-11.0670630067,-1.10959109227676,1.509975289284,"60cm","off","0g",-1.2
"39","0.76","12.1901709402","-10.9451122773","-0.767944870878",-1.18779351872,"3.06375312368",12.1901709402,-10.9451122773,-1.11375476389422,1.500172272711,"60cm","off","0g",-1.2
"40","0.78","12.2200854701","-10.9755999597","-0.785398163397",-0.969627362219,"5.0838101283",12.2200854701,-10.9755999597,-1.1133865588186,1.503744821724,"60cm","off","0g",-1
"41","0.8","12.3098290598","-11.0670630067","-0.802851455917",-0.896905310053,"2.96275027345",12.3098290598,-11.0670630067,-1.11229411564275,1.514462468769,"60cm","off","0g",-0.9
"42","0.82","12.3098290598","-11.0365753244","-0.820304748437",-0.872664625997,"1.14469896929",12.3098290598,-11.0365753244,-1.11536674176319,1.515377099238,"60cm","off","0g",-0.9
"43","0.84","12.1901709402","-10.9451122773","-0.837758040957",-0.872664625997,"0.235673317206",12.1901709402,-10.9451122773,-1.11375476389422,1.500172272711,"60cm","off","0g",-0.9
"44","0.86","12.0705128205","-10.8536492302","-0.855211333477",-0.872664625997,"0.0336676167437",12.0705128205,-10.8536492302,-1.11211561793559,1.484967446169,"60cm","off","0g",-0.9
"45","0.88","12.1004273504","-10.8536492302","-0.872664625997",-0.872664625997,"-1.07938349616E-14",12.1004273504,-10.8536492302,-1.11487179046941,1.489454625654,"60cm","off","0g",-0.9
"46","0.9","12.2799145299","-11.0670630067","-0.890117918517",-0.872664625997,"9.40605618085E-15",12.2799145299,-11.0670630067,-1.10959109227676,1.509975289284,"60cm","off","0g",-0.9
"47","0.92","12.4594017094","-11.2499891009","-0.907571211037",-0.872664625997,"0.0336676167437",12.4594017094,-11.2499891009,-1.10750344712807,1.531410583383,"60cm","off","0g",-0.9
"48","0.94","12.4893162393","-11.2804767832","-0.925024503557",-0.872664625997,"0.235673317206",12.4893162393,-11.2804767832,-1.10716208891989,1.534983132399,"60cm","off","0g",-0.9
"49","0.96","12.3995726496","-11.1585260538","-0.942477796077",-0.872664625997,"1.14469896929",12.3995726496,-11.1585260538,-1.11121958131534,1.525180115826,"60cm","off","0g",-0.9
"50","0.98","12.1303418803","-10.9146245949","-0.959931088597",-0.848423941942,"2.96275027345",12.1303418803,-10.9146245949,-1.1113842509955,1.492112544198,"60cm","off","0g",-0.8
"51","1","11.891025641","-10.7316985008","-0.977384381117",-0.775701889775,"5.0838101283",11.891025641,-10.7316985008,-1.10802829953838,1.461702891126,"60cm","off","0g",-0.8
"52","1.02","11.9209401709","-10.7621861832","-0.994837673637",-0.557535733276,"3.06375312368",11.9209401709,-10.7621861832,-1.10766901519589,1.465275440139,"60cm","off","0g",-0.6
"53","1.04","12.1901709402","-11.0670630067","-0.994837673637",-0.557535733276,"-3.03008550693",12.1901709402,-11.0670630067,-1.10148202217879,1.496513750829,"60cm","off","0g",-0.6
"54","1.06","12.5192307692","-11.2804767832","-1.01229096616",-0.775701889775,"-4.8481368111",12.5192307692,-11.2804767832,-1.10981397416152,1.539470311884,"60cm","off","0g",-0.8
"55","1.08","12.608974359","-11.3414521479","-1.02974425868",-0.848423941942,"-1.81805130416",12.608974359,-11.3414521479,-1.11176013393794,1.551102589413,"60cm","off","0g",-0.8
"56","1.1","12.3995726496","-11.1280383714","-1.0471975512",-0.848423941942,"1.81805130416",12.3995726496,-11.1280383714,-1.1142640091418,1.526094746298,"60cm","off","0g",-0.8
"57","1.12","12.1303418803","-10.8841369126","-1.06465084372",-0.775701889775,"4.8481368111",12.1303418803,-10.8841369126,-1.11449736232713,1.493027174667,"60cm","off","0g",-0.8
"58","1.14","12.0405982906","-10.8231615479","-1.08210413624",-0.557535733276,"3.03008550693",12.0405982906,-10.8231615479,-1.11248439167354,1.481394897153,"60cm","off","0g",-0.6
"59","1.16","12.25","-11.0365753244","-1.08210413624",-0.557535733276,"-3.03008550693",12.25,-11.0365753244,-1.10994576124691,1.506402740268,"60cm","off","0g",-0.6
"60","1.18","12.5491452991","-11.3414521479","-1.09955742876",-0.775701889775,"-4.8481368111",12.5491452991,-11.3414521479,-1.10648487825464,1.542128230428,"60cm","off","0g",-0.8
"61","1.2","12.6688034188","-11.4024275126","-1.11701072128",-0.848423941942,"-1.81805130416",12.6688034188,-11.4024275126,-1.11106195630717,1.558247687442,"60cm","off","0g",-0.8
"62","1.22","12.4594017094","-11.1890137362","-1.1344640138",-0.848423941942,"1.81805130416",12.4594017094,-11.1890137362,-1.11353886974773,1.533239844324,"60cm","off","0g",-0.8
"63","1.24","12.1602564103","-10.9146245949","-1.15191730632",-0.775701889775,"4.8481368111",12.1602564103,-10.9146245949,-1.11412502597497,1.496599723698,"60cm","off","0g",-0.8
"64","1.26","11.9807692308","-10.7926738655","-1.16937059884",-0.557535733276,"3.06375312368",11.9807692308,-10.7926738655,-1.11008350480208,1.473335168655,"60cm","off","0g",-0.6
"65","1.28","12.0405982906","-10.8536492302","-1.16937059884",-0.557535733276,"-2.82807980647",12.0405982906,-10.8536492302,-1.10935944540177,1.480480266684,"60cm","off","0g",-0.6
"66","1.3","12.25","-11.0670630067","-1.18682389136",-0.775701889775,"-3.93911115901",12.25,-11.0670630067,-1.10688806891077,1.505488109799,"60cm","off","0g",-0.8
"67","1.32","12.4294871795","-11.1890137362","-1.20427718388",-0.824183257886,"-3.88578058619E-14",12.4294871795,-11.1890137362,-1.11086530703655,1.528752664839,"60cm","off","0g",-0.8
"68","1.34","12.4893162393","-11.2499891009","-1.2217304764",-0.775701889775,"3.97277877576",12.4893162393,-11.2499891009,-1.11016251902865,1.535897762868,"60cm","off","0g",-0.8
"69","1.36","12.3696581197","-11.0975506891","-1.23918376892",-0.557535733276,"3.06375312368",12.3696581197,-11.0975506891,-1.11462956703135,1.522522197282,"60cm","off","0g",-0.6
"70","1.38","12.1602564103","-10.9451122773","-1.23918376892",-0.557535733276,"-1.95272177114",12.1602564103,-10.9451122773,-1.11102162337066,1.495685093226,"60cm","off","0g",-0.6
"71","1.4","12.0405982906","-10.8231615479","-1.25663706144",-0.75146120572,"-2.08739223811",12.0405982906,-10.8231615479,-1.11248439167354,1.481394897153,"60cm","off","0g",-0.8
"72","1.42","12.0705128205","-10.8536492302","-1.27409035396",-0.75146120572,"2.35673317206",12.0705128205,-10.8536492302,-1.11211561793559,1.484967446169,"60cm","off","0g",-0.8
"73","1.44","12.2200854701","-11.0365753244","-1.29154364648",-0.557535733276,"3.09742074042",12.2200854701,-11.0365753244,-1.10723527098877,1.501915560783,"60cm","off","0g",-0.6
"74","1.46","12.3995726496","-11.1890137362","-1.29154364648",-0.53329504922,"-0.101002850231",12.3995726496,-11.1890137362,-1.10819174432537,1.524265485354,"60cm","off","0g",-0.5
"75","1.48","12.5491452991","-11.3109644656","-1.308996939",-0.678739153553,"1.14469896929",12.5491452991,-11.3109644656,-1.10946730822696,1.543042860897,"60cm","off","0g",-0.7
"76","1.5","12.608974359","-11.3414521479","-1.32645023152",-0.509054365165,"3.29942644088",12.608974359,-11.3414521479,-1.11176013393794,1.551102589413,"60cm","off","0g",-0.5
"77","1.52","12.5192307692","-11.2499891009","-1.32645023152",-0.460572997054,"2.05372462137",12.5192307692,-11.2499891009,-1.11282159092923,1.540384942353,"60cm","off","0g",-0.5
"78","1.54","12.4294871795","-11.1585260538","-1.34390352404",-0.436332312999,"0.942693268824",12.4294871795,-11.1585260538,-1.11390044882023,1.529667295311,"60cm","off","0g",-0.4
"79","1.56","12.3397435897","-11.0670630067","-1.34390352404",-0.436332312999,"0.202005700462",12.3397435897,-11.0670630067,-1.11499713900874,1.518949648254,"60cm","off","0g",-0.4
"80","1.58","12.3397435897","-11.0670630067","-1.36135681656",-0.436332312999,"0.0673352334874",12.3397435897,-11.0670630067,-1.11499713900874,1.518949648254,"60cm","off","0g",-0.4
"81","1.6","12.3397435897","-11.0975506891","-1.36135681656",-0.436332312999,"0.202005700462",12.3397435897,-11.0975506891,-1.11193396952177,1.518035017782,"60cm","off","0g",-0.4
"82","1.62","12.3696581197","-11.0975506891","-1.37881010908",-0.436332312999,"0.942693268824",12.3696581197,-11.0975506891,-1.11462956703135,1.522522197282,"60cm","off","0g",-0.4
"83","1.64","12.3098290598","-11.0670630067","-1.37881010908",-0.412091628943,"2.05372462137",12.3098290598,-11.0670630067,-1.11229411564275,1.514462468769,"60cm","off","0g",-0.4
"84","1.66","12.2200854701","-11.006087642","-1.3962634016",-0.363610260832,"3.29942644088",12.2200854701,-11.006087642,-1.11030239514606,1.502830191255,"60cm","off","0g",-0.4
"85","1.68","12.25","-11.0365753244","-1.3962634016",-0.193925472444,"1.17836658603",12.25,-11.0365753244,-1.10994576124691,1.506402740268,"60cm","off","0g",-0.2
"86","1.7","12.3397435897","-11.0975506891","-1.3962634016",-0.339369576777,"0.134670466975",12.3397435897,-11.0975506891,-1.11193396952177,1.518035017782,"60cm","off","0g",-0.3
"87","1.72","12.4294871795","-11.1890137362","-1.41371669412",-0.315128892721,"4.24211970971",12.4294871795,-11.1890137362,-1.11086530703655,1.528752664839,"60cm","off","0g",-0.3
"88","1.74","12.4294871795","-11.1585260538","-1.41371669412",-0.0969627362219,"5.31948344551",12.4294871795,-11.1585260538,-1.11390044882023,1.529667295311,"60cm","off","0g",-0.1
"89","1.76","12.3696581197","-11.1280383714","-1.41371669412",-0.0242406840555,"2.99641789019",12.3696581197,-11.1280383714,-1.11157579681708,1.521607566813,"60cm","off","0g",0
"90","1.78","12.3098290598","-11.0975506891","-1.41371669412",0,"1.17836658603",12.3098290598,-11.0975506891,-1.1092383720212,1.513547838297,"60cm","off","0g",0
"91","1.8","12.3696581197","-11.1585260538","-1.41371669412",0,"0.471346634412",12.3696581197,-11.1585260538,-1.10853871381046,1.520692936341,"60cm","off","0g",0
"92","1.82","12.4594017094","-11.2499891009","-1.41371669412",0,"1.17836658603",12.4594017094,-11.2499891009,-1.10750344712807,1.531410583383,"60cm","off","0g",0
"93","1.84","12.4893162393","-11.2499891009","-1.41371669412",0.0242406840555,"2.99641789019",12.4893162393,-11.2499891009,-1.11016251902865,1.535897762868,"60cm","off","0g",0
"94","1.86","12.3696581197","-11.0975506891","-1.41371669412",0.0969627362219,"5.31948344551",12.3696581197,-11.0975506891,-1.11462956703135,1.522522197282,"60cm","off","0g",0.1
"95","1.88","12.25","-11.006087642","-1.41371669412",0.315128892721,"4.24211970971",12.25,-11.006087642,-1.11302039366406,1.50731737074,"60cm","off","0g",0.3
"96","1.9","12.2200854701","-11.006087642","-1.3962634016",0.339369576777,"0.134670466975",12.2200854701,-11.006087642,-1.11030239514606,1.502830191255,"60cm","off","0g",0.3
"97","1.92","12.2799145299","-11.0365753244","-1.3962634016",0.193925472444,"1.17836658603",12.2799145299,-11.0365753244,-1.11265625150505,1.510889919753,"60cm","off","0g",0.2
"98","1.94","12.3098290598","-11.0670630067","-1.3962634016",0.363610260832,"3.33309405763",12.3098290598,-11.0670630067,-1.11229411564275,1.514462468769,"60cm","off","0g",0.4
"99","1.96","12.2799145299","-11.0975506891","-1.37881010908",0.412091628943,"2.25573032183",12.2799145299,-11.0975506891,-1.10654277452063,1.509060658812,"60cm","off","0g",0.4
"100","1.98","12.3098290598","-11.0975506891","-1.37881010908",0.436332312999,"1.88538653765",12.3098290598,-11.0975506891,-1.1092383720212,1.513547838297,"60cm","off","0g",0.4
"101","2","12.3696581197","-11.1890137362","-1.36135681656",0.460572997054,"2.25573032183",12.3696581197,-11.1890137362,-1.10551818161419,1.519778305869,"60cm","off","0g",0.5
"102","2.02","12.4893162393","-11.3109644656","-1.36135681656",0.509054365165,"3.33309405763",12.4893162393,-11.3109644656,-1.10417783357765,1.534068501927,"60cm","off","0g",0.5
"103","2.04","12.608974359","-11.3719398303","-1.34390352404",0.678739153553,"1.17836658603",12.608974359,-11.3719398303,-1.10877955275528,1.550187958941,"60cm","off","0g",0.7
"104","2.06","12.5491452991","-11.3414521479","-1.32645023152",0.53329504922,"0.134670466975",12.5491452991,-11.3414521479,-1.10648487825464,1.542128230428,"60cm","off","0g",0.5
"105","2.08","12.3995726496","-11.1890137362","-1.32645023152",0.557535733276,"4.24211970971",12.3995726496,-11.1890137362,-1.10819174432537,1.524265485354,"60cm","off","0g",0.6
"106","2.1","12.2799145299","-11.0670630067","-1.308996939",0.775701889775,"5.31948344551",12.2799145299,-11.0670630067,-1.10959109227676,1.509975289284,"60cm","off","0g",0.8
"107","2.12","12.2200854701","-11.0365753244","-1.29154364648",0.848423941942,"2.99641789019",12.2200854701,-11.0365753244,-1.10723527098877,1.501915560783,"60cm","off","0g",0.8
"108","2.14","12.25","-11.0975506891","-1.27409035396",0.872664625997,"1.14469896929",12.25,-11.0975506891,-1.10384717702005,1.504573479327,"60cm","off","0g",0.9
"109","2.16","12.1901709402","-11.006087642","-1.25663706144",0.872664625997,"0.235673317206",12.1901709402,-11.006087642,-1.10758439662805,1.49834301177,"60cm","off","0g",0.9
"110","2.18","12.0705128205","-10.9146245949","-1.23918376892",0.872664625997,"0.0673352334874",12.0705128205,-10.9146245949,-1.10590270105489,1.483138185228,"60cm","off","0g",0.9
"111","2.2","11.9209401709","-10.7621861832","-1.2217304764",0.872664625997,"0.235673317206",11.9209401709,-10.7621861832,-1.10766901519589,1.465275440139,"60cm","off","0g",0.9
"112","2.22","11.8611111111","-10.7621861832","-1.20427718388",0.872664625997,"1.14469896929",11.8611111111,-10.7621861832,-1.10210982315242,1.456301081169,"60cm","off","0g",0.9
"113","2.24","12.0106837607","-10.8841369126","-1.18682389136",0.896905310053,"2.96275027345",12.0106837607,-10.8841369126,-1.10350355357951,1.475078456727,"60cm","off","0g",0.9
"114","2.26","12.1602564103","-11.006087642","-1.16937059884",0.969627362219,"5.0838101283",12.1602564103,-11.006087642,-1.10486639811004,1.493855832285,"60cm","off","0g",1
"115","2.28","12.25","-11.0670630067","-1.15191730632",1.18779351872,"3.06375312368",12.25,-11.0670630067,-1.10688806891077,1.505488109799,"60cm","off","0g",1.2
"116","2.3","12.25","-11.0975506891","-1.11701072128",1.18779351872,"-3.03008550693",12.25,-11.0975506891,-1.10384717702005,1.504573479327,"60cm","off","0g",1.2
"117","2.32","12.2200854701","-11.0670630067","-1.09955742876",0.969627362219,"-4.8481368111",12.2200854701,-11.0670630067,-1.10418504554478,1.501000930314,"60cm","off","0g",1
"118","2.34","12.1901709402","-11.0670630067","-1.08210413624",0.896905310053,"-1.81805130416",12.1901709402,-11.0670630067,-1.10148202217879,1.496513750829,"60cm","off","0g",0.9
"119","2.36","12.25","-11.0975506891","-1.06465084372",0.896905310053,"1.81805130416",12.25,-11.0975506891,-1.10384717702005,1.504573479327,"60cm","off","0g",0.9
"120","2.38","12.3098290598","-11.1280383714","-1.0471975512",0.969627362219,"4.88180442784",12.3098290598,-11.1280383714,-1.10619937215865,1.512633207828,"60cm","off","0g",1
"121","2.4","12.25","-11.0975506891","-1.02974425868",1.18779351872,"3.26575882414",12.25,-11.0975506891,-1.10384717702005,1.504573479327,"60cm","off","0g",1.2
"122","2.42","12.1602564103","-11.006087642","-0.994837673637",1.18779351872,"-1.91905415439",12.1602564103,-11.006087642,-1.10486639811004,1.493855832285,"60cm","off","0g",1.2
"123","2.44","12.0106837607","-10.8536492302","-0.977384381117",0.993868046275,"-2.12105985485",12.0106837607,-10.8536492302,-1.10660327286795,1.475993087199,"60cm","off","0g",1
"124","2.46","11.8611111111","-10.7621861832","-0.959931088597",0.993868046275,"2.12105985485",11.8611111111,-10.7621861832,-1.10210982315242,1.456301081169,"60cm","off","0g",1
"125","2.48","11.8311965812","-10.7316985008","-0.942477796077",1.18779351872,"1.95272177114",11.8311965812,-10.7316985008,-1.10245331438617,1.452728532156,"60cm","off","0g",1.2
"126","2.5","11.8611111111","-10.7926738655","-0.907571211037",1.18779351872,"-3.06375312368",11.8611111111,-10.7926738655,-1.09899652847061,1.4553864507,"60cm","off","0g",1.2
"127","2.52","11.9209401709","-10.8231615479","-0.890117918517",0.969627362219,"-3.97277877576",11.9209401709,-10.8231615479,-1.10142864616236,1.463446179198,"60cm","off","0g",1
"128","2.54","12.0405982906","-10.9451122773","-0.872664625997",0.921145994108,"-1.37235901655E-14",12.0405982906,-10.9451122773,-1.10008906126729,1.477736375271,"60cm","off","0g",0.9
"129","2.56","12.1901709402","-11.0975506891","-0.855211333477",0.969627362219,"3.93911115901",12.1901709402,-11.0975506891,-1.09845598201891,1.495599120357,"60cm","off","0g",1
"130","2.58","12.25","-11.1585260538","-0.837758040957",1.18779351872,"2.82807980647",12.25,-11.1585260538,-1.09781524378198,1.502744218386,"60cm","off","0g",1.2
"131","2.6","12.1901709402","-11.0670630067","-0.802851455917",1.18779351872,"-3.09742074042",12.1901709402,-11.0670630067,-1.10148202217879,1.496513750829,"60cm","off","0g",1.2
"132","2.62","12.1004273504","-10.9755999597","-0.785398163397",0.969627362219,"-5.0838101283",12.1004273504,-10.9755999597,-1.1024843648484,1.485796103769,"60cm","off","0g",1
"133","2.64","12.0106837607","-10.8841369126","-0.767944870878",0.896905310053,"-2.9290826567",12.0106837607,-10.8841369126,-1.10350355357951,1.475078456727,"60cm","off","0g",0.9
"134","2.66","12.0405982906","-10.9451122773","-0.750491578358",0.872664625997,"-0.90902565208",12.0405982906,-10.9451122773,-1.10008906126729,1.477736375271,"60cm","off","0g",0.9
"135","2.68","12.1004273504","-11.006087642","-0.733038285838",0.872664625997,"0.90902565208",12.1004273504,-11.006087642,-1.09943040106495,1.4848814733,"60cm","off","0g",0.9
"136","2.7","12.1303418803","-11.006087642","-0.715584993318",0.896905310053,"2.9290826567",12.1303418803,-11.006087642,-1.10214839958295,1.489368652785,"60cm","off","0g",0.9
"137","2.72","12.1303418803","-11.006087642","-0.698131700798",0.969627362219,"5.0838101283",12.1303418803,-11.006087642,-1.10214839958295,1.489368652785,"60cm","off","0g",1
"138","2.74","12.1004273504","-11.006087642","-0.680678408278",1.18779351872,"3.06375312368",12.1004273504,-11.006087642,-1.09943040106495,1.4848814733,"60cm","off","0g",1.2
"139","2.76","12.1303418803","-11.006087642","-0.645771823238",1.18779351872,"-3.06375312368",12.1303418803,-11.006087642,-1.10214839958295,1.489368652785,"60cm","off","0g",1.2
"140","2.78","12.1004273504","-10.9755999597","-0.628318530718",0.969627362219,"-5.0838101283",12.1004273504,-10.9755999597,-1.1024843648484,1.485796103769,"60cm","off","0g",1
"141","2.8","11.9807692308","-10.8536492302","-0.610865238198",0.896905310053,"-2.96275027345",11.9807692308,-10.8536492302,-1.10384710033413,1.471505907714,"60cm","off","0g",0.9
"142","2.82","11.9209401709","-10.8231615479","-0.593411945678",0.872664625997,"-1.14469896929",11.9209401709,-10.8231615479,-1.10142864616236,1.463446179198,"60cm","off","0g",0.9
"143","2.84","11.9508547009","-10.8841369126","-0.575958653158",0.872664625997,"-0.235673317206",11.9508547009,-10.8841369126,-1.0980066492057,1.466104097757,"60cm","off","0g",0.9
"144","2.86","12.0705128205","-10.9451122773","-0.558505360638",0.872664625997,"-0.0336676167437",12.0705128205,-10.9451122773,-1.10282220179085,1.482223554756,"60cm","off","0g",0.9
"145","2.88","12.1901709402","-11.0670630067","-0.541052068118",0.872664625997,"-2.5442610981E-14",12.1901709402,-11.0670630067,-1.10148202217879,1.496513750829,"60cm","off","0g",0.9
"146","2.9","12.25","-11.0975506891","-0.523598775598",0.872664625997,"-2.15876699233E-14",12.25,-11.0975506891,-1.10384717702005,1.504573479327,"60cm","off","0g",0.9
"147","2.92","12.1901709402","-11.0365753244","-0.506145483078",0.872664625997,"8.63506796931E-15",12.1901709402,-11.0365753244,-1.10452478073063,1.497428381298,"60cm","off","0g",0.9
"148","2.94","12.1303418803","-10.9755999597","-0.488692190558",0.872664625997,"1.23358113847E-14",12.1303418803,-10.9755999597,-1.10520991333867,1.490283283254,"60cm","off","0g",0.9
"149","2.96","12.0705128205","-10.9451122773","-0.471238898038",0.872664625997,"-1.6961740654E-15",12.0705128205,-10.9451122773,-1.10282220179085,1.482223554756,"60cm","off","0g",0.9
"150","2.98","12.0405982906","-10.8841369126","-0.453785605519",0.872664625997,"-1.6961740654E-15",12.0405982906,-10.8841369126,-1.10625200576641,1.479565636212,"60cm","off","0g",0.9
"151","3","12.0405982906","-10.9451122773","-0.436332312999",0.872664625997,"-0.0336676167437",12.0405982906,-10.9451122773,-1.10008906126729,1.477736375271,"60cm","off","0g",0.9
"152","3.02","12.1004273504","-10.9755999597","-0.418879020479",0.872664625997,"-0.235673317206",12.1004273504,-10.9755999597,-1.1024843648484,1.485796103769,"60cm","off","0g",0.9
"153","3.04","12.0705128205","-10.9451122773","-0.401425727959",0.872664625997,"-1.14469896929",12.0705128205,-10.9451122773,-1.10282220179085,1.482223554756,"60cm","off","0g",0.9
"154","3.06","11.9807692308","-10.8841369126","-0.383972435439",0.848423941942,"-2.96275027345",11.9807692308,-10.8841369126,-1.1007551013926,1.470591277242,"60cm","off","0g",0.8
"155","3.08","11.9209401709","-10.7926738655","-0.366519142919",0.775701889775,"-5.0838101283",11.9209401709,-10.7926738655,-1.10454001663171,1.46436080967,"60cm","off","0g",0.8
"156","3.1","11.9209401709","-10.8231615479","-0.349065850399",0.557535733276,"-3.06375312368",11.9209401709,-10.8231615479,-1.10142864616236,1.463446179198,"60cm","off","0g",0.6
"157","3.12","11.9807692308","-10.8536492302","-0.349065850399",0.557535733276,"3.06375312368",11.9807692308,-10.8536492302,-1.10384710033413,1.471505907714,"60cm","off","0g",0.6
"158","3.14","11.9508547009","-10.8231615479","-0.331612557879",0.775701889775,"5.05014251156",11.9508547009,-10.8231615479,-1.10419258254708,1.467933358698,"60cm","off","0g",0.8
"159","3.16","11.891025641","-10.7621861832","-0.314159265359",0.848423941942,"2.72707695624",11.891025641,-10.7621861832,-1.10488941917416,1.460788260654,"60cm","off","0g",0.8
"160","3.18","11.9209401709","-10.7926738655","-0.296705972839",0.872664625997,"8.78926561162E-15",11.9209401709,-10.7926738655,-1.10454001663171,1.46436080967,"60cm","off","0g",0.9
"161","3.2","12.1004273504","-10.9451122773","-0.279252680319",0.848423941942,"-2.72707695624",12.1004273504,-10.9451122773,-1.10555534231441,1.486710734241,"60cm","off","0g",0.8
"162","3.22","12.3098290598","-11.1585260538","-0.261799387799",0.775701889775,"-5.0838101283",12.3098290598,-11.1585260538,-1.10317697879174,1.511718577356,"60cm","off","0g",0.8
"163","3.24","12.4294871795","-11.2195014185","-0.244346095279",0.557535733276,"-3.29942644088",12.4294871795,-11.2195014185,-1.10784666054811,1.52783803437,"60cm","off","0g",0.6
"164","3.26","12.3995726496","-11.1890137362","-0.244346095279",0.557535733276,"1.91905415439",12.3995726496,-11.1890137362,-1.10819174432537,1.524265485354,"60cm","off","0g",0.6
"165","3.28","12.25","-11.0670630067","-0.226892802759",0.75146120572,"2.12105985485",12.25,-11.0670630067,-1.10688806891077,1.505488109799,"60cm","off","0g",0.8
"166","3.3","12.1303418803","-10.9755999597","-0.209439510239",0.75146120572,"-2.1547274716",12.1303418803,-10.9755999597,-1.10520991333867,1.490283283254,"60cm","off","0g",0.8
"167","3.32","12.0106837607","-10.8841369126","-0.191986217719",0.557535733276,"-2.1547274716",12.0106837607,-10.8841369126,-1.10350355357951,1.475078456727,"60cm","off","0g",0.6
"168","3.34","11.9807692308","-10.8231615479","-0.191986217719",0.557535733276,"2.1547274716",11.9807692308,-10.8231615479,-1.10695651892257,1.472420538183,"60cm","off","0g",0.6
"169","3.36","11.9807692308","-10.8231615479","-0.174532925199",0.75146120572,"2.12105985485",11.9807692308,-10.8231615479,-1.10695651892257,1.472420538183,"60cm","off","0g",0.8
"170","3.38","12.0106837607","-10.8536492302","-0.157079632679",0.75146120572,"-2.35673317206",12.0106837607,-10.8536492302,-1.10660327286795,1.475993087199,"60cm","off","0g",0.8
"171","3.4","12.0705128205","-10.8841369126","-0.13962634016",0.557535733276,"-3.06375312368",12.0705128205,-10.8841369126,-1.10900045795332,1.484052815697,"60cm","off","0g",0.6
"172","3.42","12.0405982906","-10.8841369126","-0.13962634016",0.53329504922,"0.303008550693",12.0405982906,-10.8841369126,-1.10625200576641,1.479565636212,"60cm","off","0g",0.5
"173","3.44","11.9807692308","-10.8231615479","-0.12217304764",0.678739153553,"-0.202005700462",11.9807692308,-10.8231615479,-1.10695651892257,1.472420538183,"60cm","off","0g",0.7
"174","3.46","11.891025641","-10.7316985008","-0.10471975512",0.53329504922,"-1.27936943626",11.891025641,-10.7316985008,-1.10802829953838,1.461702891126,"60cm","off","0g",0.5
"175","3.48","11.9209401709","-10.7621861832","-0.10471975512",0.53329504922,"1.01002850231",11.9209401709,-10.7621861832,-1.10766901519589,1.465275440139,"60cm","off","0g",0.5
"176","3.5","12.0705128205","-10.9146245949","-0.0872664625997",0.678739153553,"-0.90902565208",12.0705128205,-10.9146245949,-1.10590270105489,1.483138185228,"60cm","off","0g",0.7
"177","3.52","12.1602564103","-11.0365753244","-0.0698131700798",0.509054365165,"-3.06375312368",12.1602564103,-11.0365753244,-1.10181429047249,1.492941201813,"60cm","off","0g",0.5
"178","3.54","12.1901709402","-11.0365753244","-0.0698131700798",0.460572997054,"-1.11103135254",12.1901709402,-11.0365753244,-1.10452478073063,1.497428381298,"60cm","off","0g",0.5
"179","3.56","12.1004273504","-10.9451122773","-0.0523598775598",0.460572997054,"1.0773637358",12.1004273504,-10.9451122773,-1.10555534231441,1.486710734241,"60cm","off","0g",0.5
"180","3.58","12.0106837607","-10.8536492302","-0.0523598775598",0.509054365165,"2.82807980647",12.0106837607,-10.8536492302,-1.10660327286795,1.475993087199,"60cm","off","0g",0.5
